0,1,2,3,4,5,6,7,8,9
0.5901628864346166,0.033378802098863236,0.886413524094962,0.6931209692652771,-0.8983718901746034,0.28476065728958744,-0.9899380988092292,0.8211482533569551,0.07984976290296682,0.42716120578137456
-1.548822250705391,0.7739472817561011,1.151558390305509,-0.1880118324579244,-1.1352407324908353,-1.2314313699609793,0.07298201571036855,-0.46126388491131454,-0.09374735520479745,-0.3300339726716828
-0.5129085513028184,-0.09245735785354758,0.4750317134694106,0.8353232764884445,-1.3298432697610116,0.3862850056272049,-0.5226482260892995,1.4610828122038448,-0.26292925044125565,1.0203857383458694
-0.766721706471355,2.064682161095968,0.7501869390754227,0.1629154701144221,-0.22351490612136682,-0.9409579318947052,-1.3878012125632377,0.24396885322850081,-1.1911854172613816,0.49830798452156666
0.23731815627533742,1.0892481898905118,0.929096685893541,0.14815021728076044,-1.527293793209716,0.059976621166083044,-1.3003979596324058,0.07078580424192393,0.07642308701082168,-0.22930963538359983
1.0611319481710504,-0.5394844107514472,-0.8837695573551142,0.014862657574417182,1.1195593672810462,1.2185612859113224,-0.2134927131327109,0.5415386102731098,1.2030304050152445,-0.1465161744841713
-0.44877555284618564,0.21939739732811647,0.8217595575182571,-0.3176492444773048,0.8429631080800033,0.1538340250648743,-0.7335202370994051,1.4585412425286863,0.9842197128665514,0.017374062552987624
-1.8038166369574844,0.7867896503651028,0.5651386388446114,0.7980833668512747,-0.19803842290430584,-0.27607082927309845,-1.4494761324983416,-0.6168089581284455,-0.07570024639576767,1.1244058114493225
0.9997448549389049,-1.549694707152233,-1.7019740111742694,1.0539719321052976,-1.0734379421152624,0.7005439978918631,-0.5518018274283689,-1.9589454652483542,-0.004192542084474199,-0.590023125079431
0.29185470674994446,-0.33384315888471594,-1.2135755852443455,0.6261806894153367,0.9244261911823954,0.05926910285348064,-0.46370705239676735,0.48262818752798364,-0.2009783321273531,-0.5665467583606214
-0.9013593750491149,1.7733878975518258,0.35723921374229267,-0.7957099110003685,-1.57610037811521,-1.1580961520628912,-0.018883398688492814,0.054858718088160896,0.5306483296562499,-0.2893758236122949
0.33114973968748507,0.9532722446015656,-0.4481522160495892,-0.7184420135028569,-0.9253983570018623,0.49216547915084985,-1.0673915805501857,-0.3305302836927153,0.028463436441686224,0.223300470034111
-0.21763887779856284,0.3471394298362763,0.240381744808918,-0.15562602116731872,-0.6341862362887314,-0.21980012615245714,-0.22334463304422286,0.38865917914815773,-0.4417930627166807,-0.25368319908347886
-1.2122606100550635,0.0736139760997011,1.4968199236456459,-0.9880756576142429,-1.4040896345372027,-0.6121219098824191,-0.8441730715154696,1.0986782437137608,-0.6556997312519681,-1.4069455101295012
-0.7473028450900218,0.43268687876477224,-0.5278038153947537,1.4344545477078328,-1.5675068477289433,-1.177968923408487,-1.3918234248012655,1.3651593871364307,-0.006330894142665883,1.2984320363514463
0.17015588955030814,0.48431003033853515,0.3705300359816184,0.2484259149544516,-1.7487797706285606,-1.2387319137452018,0.07152002843905247,1.3589840904259458,0.15793715358767071,0.5880594017720839
0.2949367624756688,0.8187510545214289,-0.7252976949585277,-0.9035719872606868,0.20777525197995378,0.09309878728297682,-0.2502693412704371,-0.5605569096612234,-0.09818489465463609,0.4299269085913091
-1.1653089169310555,1.3061696833376306,0.7826126124837129,-1.124842844862528,-1.509467953418533,-0.8882203932327901,-1.0965727430529493,-0.1228770511734909,0.4772795207486737,0.5939638497633812
-1.7062745597351112,-0.7173316027121478,-0.7407007263502472,-1.0191137408143849,-0.4790604955972895,0.16468253906864888,-0.6345835166227529,-0.9383769360431745,0.4084684724572325,0.0589605646163307
-0.11592139344269195,0.875738993508462,0.5678868295077059,-0.17188580543864213,1.487706113403658,0.27373621688954997,-1.763857216948368,0.8970148952913719,-0.22769524318764123,-0.30120033853899697
1.0034268127844208,-0.5952676214271583,-0.7903130402413865,0.3018427783527785,-0.6765098959658047,0.6377747483547325,-0.7276702903445595,0.5793974256108643,-0.9304397388329053,-1.5082797659750642
-0.06870496789192776,-1.323872137652336,0.015560173607072791,-0.36944464589697934,-0.06412411998785042,1.3406597922188404,-0.6811753572317434,0.03909946752567695,-0.23918709815806932,-0.602520046313592
-0.75126863343482,1.1161846426339501,0.43389241305496706,-0.4871087230038196,0.4352312349140235,-0.36326416080913077,-0.6555268592815464,-0.30418040513881117,-0.2562137166302148,0.7398082064455405
0.1004229229351547,1.6578712629587122,-0.38432637405703973,-1.4404440633148252,-0.08125506326266119,-1.273634160094737,-2.3111192323155594,0.8349278500220717,0.7630899312981512,0.32983772977695347
1.4485516960261442,0.8606859707135728,0.606186383245114,0.940241816494512,0.09376216485704802,0.15134621920808977,-0.4321823043179755,-0.07587423317139252,1.3572405365804558,-0.3944434453933813
-0.3832507411501638,1.5984449771840497,1.3035966125705651,2.0284149799795683,-0.2781001717351309,-0.45763817458674555,-0.7463823178620559,0.48262601101691877,0.4415742445202653,0.2072648153107147
